Order_ID,Customer_ID,Book_ID,Order_Date,Quantity,Total_Amount,Name,Email,Phone,City,Country,Title,Author,Genre,Published_Year,Price,Stock,Year,Price_Category,Month
399,318,393,2022-12-27,9,396.0,Thomas Mendoza,rhuynh@sanchez.org,1234568208,Watsonfort,Andorra,Triple-buffered multimedia access,Nathan Ashley,Fantasy,1987,44.0,44,2022,Expensive,12
400,239,33,2024-04-05,10,350.6,Amanda Kramer,kelly09@lopez.biz,1234568129,Kellermouth,Egypt,Team-oriented empowering synergy,Sandra Williams,Non-Fiction,2023,35.06,49,2024,Expensive,4
401,154,475,2023-12-06,1,47.76,Kristin Montoya,petersonvictoria@hawkins.org,1234568044,Port Theresa,Guernsey,Stand-alone zero administration emulation,Michelle Lyons,Romance,1986,47.76,100,2023,Expensive,12
402,199,323,2022-12-25,8,286.64,Anthony Simmons,brittanyellis@davis-scott.com,1234568089,East Sandra,Micronesia,Balanced dynamic project,Kelly Hopkins,Biography,1976,35.83,2,2022,Expensive,12
403,98,398,2024-11-17,10,334.1,Robert Blair,anicholson@gregory.com,1234567988,Josephfurt,United States Virgin Islands,Programmable context-sensitive forecast,Evelyn Cox,Mystery,1998,33.41,50,2024,Medium,11
404,457,191,2024-10-02,10,421.9,Kim Turner,jennifer45@weiss-perry.com,1234568347,South Rachelview,Cambodia,Multi-layered 24hour infrastructure,Casey Moreno,Romance,1911,42.19,8,2024,Expensive,10
405,405,149,2024-05-01,5,85.45,Julie Smith,knightmonica@krueger-hamilton.biz,1234568295,Freemanland,Vanuatu,Expanded explicit solution,Tonya Robertson,Biography,1957,17.09,73,2024,Medium,5
406,438,78,2023-02-17,10,130.7,Ebony Ramos,rachel07@gmail.com,1234568328,North Stephenmouth,Tajikistan,Synergized mobile architecture,Gregory Perez,Romance,1988,13.07,86,2023,Cheap,2
407,121,156,2024-04-14,4,126.72,Ashley Hernandez,wfrey@sosa.info,1234568011,Jenniferfurt,Japan,Synergistic grid-enabled website,Brandon Black,Fiction,1953,31.68,34,2024,Medium,4
408,485,299,2023-12-13,4,112.76,Andrew Figueroa,john28@gmail.com,1234568375,New Veronicaside,Macedonia,Centralized disintermediate array,Donald Wiggins,Fiction,1909,28.19,73,2023,Medium,12
409,184,303,2024-09-07,6,39.42,Richard Mclaughlin,webbpatrick@hotmail.com,1234568074,Bestbury,Somalia,Open-source background extranet,Meredith Miller,Romance,1968,6.57,77,2024,Cheap,9
410,364,462,2024-12-01,5,246.15,Carrie Perez,chelsea23@gillespie-walker.com,1234568254,Kennethland,Hungary,Innovative 3rdgeneration database,Allison Contreras,Fantasy,1988,49.23,62,2024,Expensive,12
411,486,208,2023-10-29,8,200.0,Melanie Kelly,eric02@johnson.com,1234568376,East Karenmouth,Ukraine,Synergized intangible methodology,Ellen Doyle,Fantasy,1917,25.0,83,2023,Medium,10
412,24,103,2024-06-16,5,216.25,Christina Mitchell,justin67@yahoo.com,1234567914,Bridgestown,Trinidad and Tobago,Upgradable foreground open system,Kathryn Lopez,Science Fiction,1907,43.25,11,2024,Expensive,6
413,158,314,2023-07-12,3,28.77,Michael Garcia,brian45@miller.com,1234568048,Emilymouth,Russian Federation,Decentralized discrete archive,Jordan Holt,Romance,1914,9.59,74,2023,Cheap,7
414,23,234,2023-11-10,1,7.15,Hannah Drake,sandersallen@hotmail.com,1234567913,Deannabury,Faroe Islands,Total reciprocal monitoring,Reginald Chavez,Science Fiction,2006,7.15,9,2023,Cheap,11
415,336,10,2023-07-07,1,24.63,Vincent Bender,lauraharvey@yahoo.com,1234568226,New Christine,Monaco,Ergonomic national hub,Samantha Ruiz,Mystery,2015,24.63,25,2023,Medium,7
416,149,211,2023-12-29,1,16.19,Jason Robinson,masonzachary@gmail.com,1234568039,Victoriafurt,French Guiana,Centralized asymmetric data-warehouse,Dana Ibarra,Biography,1944,16.19,44,2023,Medium,12
417,222,254,2024-03-29,4,170.28,Madison Stevens,staylor@copeland.info,1234568112,Baldwinfurt,Jersey,Team-oriented bandwidth-monitored project,Jacqueline Ramsey,Mystery,1916,42.57,100,2024,Expensive,3
418,153,372,2023-12-04,2,35.46,George Wright,hillhannah@brown-carroll.info,1234568043,New Marie,Korea,Realigned mobile focus group,Michael Jackson,Fiction,1905,17.73,42,2023,Medium,12
419,330,313,2023-05-15,3,141.48,Deborah Mcgee,haroldburns@dougherty.com,1234568220,New Angelafurt,French Polynesia,Profound client-driven paradigm,Nicole Olson,Non-Fiction,1997,47.16,53,2023,Expensive,5
420,102,415,2024-10-03,1,29.51,Christopher Williams,ufigueroa@hotmail.com,1234567992,Cherylport,Macedonia,Enhanced next generation standardization,Anthony Nguyen,Fantasy,1976,29.51,18,2024,Medium,10
421,56,183,2023-04-01,5,77.0,Dr. Susan Nichols,hernandezchelsea@thompson.com,1234567946,East Lisaberg,Netherlands Antilles,Total exuding project,Richard Curtis,Mystery,2001,15.4,6,2023,Medium,4
422,322,176,2023-12-25,8,128.88,William Cameron,lharrell@mcintyre.com,1234568212,Sanchezport,Mexico,Fundamental system-worthy parallelism,Cameron Garcia,Fantasy,1924,16.11,52,2023,Medium,12
423,11,349,2024-01-10,5,221.8,Thomas Garcia,rmiller@gmail.com,1234567901,West Monicabury,Argentina,Monitored interactive focus group,Thomas Chung,Non-Fiction,2013,44.36,51,2024,Expensive,1
424,291,118,2024-01-16,7,38.64,Jennifer Crosby,fmiller@yahoo.com,1234568181,Alanton,Russian Federation,Profound didactic leverage,Andrew Murphy,Fantasy,2017,5.52,22,2024,Cheap,1
425,98,308,2023-02-14,6,124.5,Robert Blair,anicholson@gregory.com,1234567988,Josephfurt,United States Virgin Islands,Expanded maximized collaboration,Amanda Moore,Romance,2009,20.75,35,2023,Medium,2
426,98,33,2024-02-18,5,175.3,Robert Blair,anicholson@gregory.com,1234567988,Josephfurt,United States Virgin Islands,Team-oriented empowering synergy,Sandra Williams,Non-Fiction,2023,35.06,49,2024,Expensive,2
427,287,434,2023-09-11,7,319.06,Kayla Novak,normanlane@gmail.com,1234568177,New Monicastad,Comoros,Monitored value-added focus group,Mary Pollard,Science Fiction,1942,45.58,4,2023,Expensive,9
428,214,175,2023-02-16,10,328.5,Alexander Scott,amypierce@hotmail.com,1234568104,Matthewfurt,El Salvador,Networked disintermediate projection,John Bradley,Biography,1910,32.85,39,2023,Medium,2
429,449,146,2023-11-01,7,101.5,Linda Reid,hartwendy@sanchez.info,1234568339,Frenchburgh,New Zealand,Stand-alone hybrid framework,Ethan Kennedy,Non-Fiction,1903,14.5,91,2023,Cheap,11
430,206,26,2024-07-26,2,42.1,Diana Davis,tmckay@hotmail.com,1234568096,Christophertown,Antigua and Barbuda,Multi-channeled multi-tasking capability,Patricia Buck,Science Fiction,1964,21.05,41,2024,Medium,7
431,68,276,2024-09-22,1,19.85,Kimberly Smith,imiller@gmail.com,1234567958,East Raymond,Indonesia,Profound radical access,Ryan Clark,Romance,1911,19.85,32,2024,Medium,9
432,420,168,2023-11-04,3,42.39,Andrew Murray,donaldjohnson@yahoo.com,1234568310,North Joseph,Western Sahara,Vision-oriented radical capability,Tracy Parker,Mystery,2018,14.13,61,2023,Cheap,11
433,37,223,2023-03-01,6,39.12,Ryan Lara,benjamin38@thompson-adams.net,1234567927,Port Jameschester,Chad,Virtual holistic Internet solution,Lauren Merritt,Mystery,1944,6.52,95,2023,Cheap,3
434,45,83,2023-10-20,10,89.4,Jennifer Fowler,whitemargaret@blackwell.info,1234567935,Carlsonfort,Ireland,Sharable regional product,Michael Walker,Biography,2022,8.94,92,2023,Cheap,10
435,13,230,2023-04-14,8,48.8,Kristine Kim,sarahwilliams@hotmail.com,1234567903,Lake Robert,Nigeria,Optional cohesive methodology,Jerome Lee,Science Fiction,1977,6.1,59,2023,Cheap,4
436,224,412,2024-06-17,1,9.83,Julie Stewart,uthompson@hotmail.com,1234568114,Smithmouth,British Indian Ocean Territory (Chagos Archipelago),Profound zero-defect process improvement,Lisa Alexander,Biography,1921,9.83,5,2024,Cheap,6
437,183,360,2023-10-31,6,296.04,Jeffrey Howard,ramirezcaroline@weeks.info,1234568073,New Kylefurt,Saint Martin,Profound tertiary encoding,Jennifer Jones,Non-Fiction,2020,49.34,73,2023,Expensive,10
438,304,434,2024-08-16,2,91.16,Nancy Dennis,davidraymond@gmail.com,1234568194,Dominiqueview,Bhutan,Monitored value-added focus group,Mary Pollard,Science Fiction,1942,45.58,4,2024,Expensive,8
439,346,419,2023-05-20,3,27.84,Julie Mcintyre,dmcintyre@luna.com,1234568236,West Dakotaport,Heard Island and McDonald Islands,Enterprise-wide multimedia initiative,Theresa Rice,Non-Fiction,1981,9.28,25,2023,Cheap,5
440,195,343,2023-08-31,9,387.27,Dominique Turner,tracy39@smith-miller.com,1234568085,Rogersborough,Djibouti,De-engineered grid-enabled secured line,Marissa Smith,Mystery,2006,43.03,86,2023,Expensive,8
441,269,168,2024-03-18,8,113.04,John Scott,ysandoval@mcgrath.com,1234568159,Port Paulshire,New Zealand,Vision-oriented radical capability,Tracy Parker,Mystery,2018,14.13,61,2024,Cheap,3
442,57,129,2023-05-20,8,325.92,Nicolas Joseph,debra75@gmail.com,1234567947,Lindaburgh,Congo,Decentralized multi-tasking data-warehouse,Dr. Kelly Armstrong,Romance,1959,40.74,29,2023,Expensive,5
443,425,108,2024-04-30,10,253.8,Ashley Perez,williamslindsey@yahoo.com,1234568315,Elizabethshire,United States Minor Outlying Islands,Future-proofed fault-tolerant encoding,Larry Andrews,Science Fiction,1918,25.38,28,2024,Medium,4
444,155,5,2022-12-12,7,76.65,James Stuart,staceycohen@chen.com,1234568045,South Mariaside,Turks and Caicos Islands,Adaptive 5thgeneration encoding,Juan Miller,Fantasy,1956,10.95,16,2022,Cheap,12
445,21,384,2024-04-16,8,271.36,Edgar Frost,maria51@gmail.com,1234567911,Jonathanhaven,Saudi Arabia,Multi-channeled needs-based intranet,Molly Roberts,Romance,1911,33.92,46,2024,Medium,4
446,485,380,2023-09-18,3,39.51,Andrew Figueroa,john28@gmail.com,1234568375,New Veronicaside,Macedonia,Universal fault-tolerant array,Michael Johnson,Science Fiction,1984,13.17,78,2023,Cheap,9
447,379,422,2023-08-05,1,45.91,Christie Sullivan,chrisrichardson@gmail.com,1234568269,Josephstad,Benin,Grass-roots systematic moderator,Joyce Patton,Fantasy,1919,45.91,39,2023,Expensive,8
448,115,38,2024-11-21,1,16.47,Jacob Fernandez,adamsmith@mckay-ward.com,1234568005,East Lisashire,Micronesia,Pre-emptive asynchronous leverage,Courtney Nichols,Fantasy,2022,16.47,72,2024,Medium,11
449,490,222,2023-11-18,1,29.59,Brittany Young,christopher21@young.com,1234568380,Thomasbury,Saint Kitts and Nevis,Virtual fault-tolerant model,Scott Wells,Science Fiction,1928,29.59,75,2023,Medium,11
450,451,288,2023-05-18,8,223.28,Travis Harper,vbryant@hotmail.com,1234568341,West Brendachester,Pitcairn Islands,Re-contextualized real-time Graphic Interface,Erica Parker,Science Fiction,1908,27.91,9,2023,Medium,5
451,87,307,2023-08-04,10,144.3,Nathan Robbins,jenniferrodgers@garrison-baker.com,1234567977,East Tylertown,Bolivia,Expanded local infrastructure,Valerie Moore,Mystery,1914,14.43,7,2023,Cheap,8
452,100,412,2024-07-13,1,9.83,Karla Guerrero,wsimpson@yahoo.com,1234567990,Dustinview,Argentina,Profound zero-defect process improvement,Lisa Alexander,Biography,1921,9.83,5,2024,Cheap,7
453,22,418,2023-04-19,8,255.04,Stacey Adams,fjohnson@gmail.com,1234567912,Clintonmouth,Iceland,Proactive client-driven knowledgebase,Jeremy Ware,Fantasy,1927,31.88,83,2023,Medium,4
454,386,186,2024-06-14,8,330.64,Pamela Gordon,mandy28@thomas-white.com,1234568276,East Richardburgh,Yemen,Sharable executive conglomeration,Pam Price,Mystery,1938,41.33,4,2024,Expensive,6
455,84,409,2023-10-31,2,43.12,Gary Blair,leonardtaylor@bowers.net,1234567974,Lake Paul,Armenia,Innovative directional project,Jerry Burch,Mystery,1941,21.56,49,2023,Medium,10
456,331,125,2024-02-19,5,162.05,Megan Martin,fosterjames@anderson.biz,1234568221,Port Christianberg,Peru,Public-key analyzing Graphic Interface,Abigail Madden,Fiction,1990,32.41,16,2024,Medium,2
457,387,147,2024-03-17,10,452.0,Tanya Morales,michellecraig@gmail.com,1234568277,Buckbury,Puerto Rico,Innovative empowering concept,Brad Vasquez,Science Fiction,1964,45.2,74,2024,Expensive,3
458,160,127,2023-02-19,6,69.96,Robert Brooks,johnnygriffith@gmail.com,1234568050,Lake Sarahside,Finland,Business-focused real-time benchmark,David Nelson,Science Fiction,1997,11.66,0,2023,Cheap,2
459,163,422,2024-08-17,10,459.1,Robert Clark,sheilalester@gmail.com,1234568053,Lake Charleshaven,Macao,Grass-roots systematic moderator,Joyce Patton,Fantasy,1919,45.91,39,2024,Expensive,8
460,445,237,2023-05-24,2,80.86,Alexis Frye,antoniowilkerson@hotmail.com,1234568335,Jenniferberg,Gibraltar,Down-sized holistic hardware,Paul Williams,Mystery,1905,40.43,42,2023,Expensive,5
461,317,196,2023-11-18,9,60.21,Janice Henson,kellymorgan@collins.com,1234568207,East Loriborough,Wallis and Futuna,Phased context-sensitive task-force,Rachel Gibbs,Science Fiction,1934,6.69,24,2023,Cheap,11
462,22,282,2024-11-24,3,114.57,Stacey Adams,fjohnson@gmail.com,1234567912,Clintonmouth,Iceland,Configurable local emulation,Russell Castillo,Biography,2016,38.19,3,2024,Expensive,11
463,174,279,2024-07-06,5,152.5,Jonathon Strickland,ryan10@yahoo.com,1234568064,Bakerton,Dominica,Upgradable radical adapter,Elizabeth Wilson,Non-Fiction,2008,30.5,28,2024,Medium,7
464,392,463,2022-12-20,1,11.99,Dustin Ramirez,steven64@hotmail.com,1234568282,Ryanhaven,Spain,Re-engineered disintermediate definition,Cheryl Anderson,Fantasy,1911,11.99,36,2022,Cheap,12
465,337,414,2023-01-16,7,157.85,Katherine Gonzalez,nortonpatrick@martinez.com,1234568227,Munozfort,Tokelau,Organized directional Internet solution,Amanda Carrillo,Fiction,1999,22.55,93,2023,Medium,1
466,498,273,2024-12-07,7,87.01,Brianna Fischer,jessicacoleman@yahoo.com,1234568388,Angelatown,Gibraltar,Devolved zero administration process improvement,Emily James,Romance,1929,12.43,23,2024,Cheap,12
467,390,273,2023-07-22,10,124.3,Adam Anthony,melissaellis@yahoo.com,1234568280,Christinaport,Vanuatu,Devolved zero administration process improvement,Emily James,Romance,1929,12.43,23,2023,Cheap,7
468,162,237,2023-11-22,6,242.58,Taylor Browning,oschmidt@hotmail.com,1234568052,Petertown,Spain,Down-sized holistic hardware,Paul Williams,Mystery,1905,40.43,42,2023,Expensive,11
469,158,97,2024-01-01,6,274.44,Michael Garcia,brian45@miller.com,1234568048,Emilymouth,Russian Federation,Open-architected stable solution,Chad Nichols,Science Fiction,2017,45.74,70,2024,Expensive,1
470,349,232,2024-10-30,8,76.96,Alexis Castro,harveyralph@wilson.info,1234568239,Lake Jared,Jersey,Monitored 24/7 groupware,Vicki Mcgee,Science Fiction,1925,9.62,1,2024,Cheap,10
471,79,7,2022-12-13,5,218.15,Daniel Brown,walkerrichard@young-grimes.com,1234567969,Villarrealland,Pakistan,Open-architected exuding structure,Jacqueline Young,Romance,1927,43.63,95,2022,Expensive,12
472,145,136,2023-08-07,6,59.34,Jessica Mays,david49@donaldson.com,1234568035,North Aaronton,Morocco,Stand-alone intangible installation,Morgan Mata,Romance,2012,9.89,84,2023,Cheap,8
473,353,75,2024-06-19,1,47.11,Michael Reese,vargasdylan@stark-hicks.biz,1234568243,Jaclynfurt,Saint Martin,Multi-layered fresh-thinking solution,James Buckley,Science Fiction,1912,47.11,3,2024,Expensive,6
474,194,138,2023-03-24,9,222.93,Eric Jimenez,nelliott@yahoo.com,1234568084,West Robinport,Sweden,Profound zero-defect knowledgebase,Carolyn Garcia,Fantasy,1978,24.77,8,2023,Medium,3
475,284,161,2023-03-02,7,151.2,Annette Garcia,donald50@yahoo.com,1234568174,Melissaside,San Marino,Focused high-level strategy,Stephanie Sloan,Fantasy,1963,21.6,11,2023,Medium,3
476,387,379,2023-04-02,5,28.5,Tanya Morales,michellecraig@gmail.com,1234568277,Buckbury,Puerto Rico,Digitized zero-defect access,Angela Stewart,Non-Fiction,1916,5.7,95,2023,Cheap,4
477,162,454,2023-05-30,7,66.92,Taylor Browning,oschmidt@hotmail.com,1234568052,Petertown,Spain,Stand-alone methodical implementation,Kim Wilson,Biography,1940,9.56,94,2023,Cheap,5
478,423,350,2024-08-02,4,126.68,Dale Johnson,wmedina@hotmail.com,1234568313,New Keithville,Anguilla,Exclusive 24hour groupware,Brian Baker,Romance,2008,31.67,49,2024,Medium,8
479,328,197,2023-12-26,7,301.21,Russell Thompson,moorewilliam@hughes.biz,1234568218,Hallshire,Holy See (Vatican City State),Organized content-based core,Brandon Martin,Mystery,1980,43.03,9,2023,Expensive,12
480,415,146,2023-06-21,7,101.5,James Ramirez,robert54@hall.com,1234568305,Maxwelltown,Canada,Stand-alone hybrid framework,Ethan Kennedy,Non-Fiction,1903,14.5,91,2023,Cheap,6
481,405,353,2023-07-07,10,469.7,Julie Smith,knightmonica@krueger-hamilton.biz,1234568295,Freemanland,Vanuatu,Public-key intangible frame,Katherine Fry,Romance,1984,46.97,41,2023,Expensive,7
482,2,429,2024-08-31,7,298.06,Crystal Clements,kimberlybennett@curtis.com,1234567892,East Derekberg,Nicaragua,Cross-platform 24hour artificial intelligence,Dawn Coleman,Romance,2002,42.58,95,2024,Expensive,8
483,459,202,2023-11-23,10,122.6,Veronica Lee,joseph12@villegas-french.biz,1234568349,East Jessicafurt,Heard Island and McDonald Islands,Balanced optimal open architecture,Lindsey Johnson,Mystery,1964,12.26,32,2023,Cheap,11
484,500,274,2023-08-31,6,292.8,James York,maydavid@maldonado.org,1234568390,Port Angela,Moldova,Automated systemic functionalities,Matthew Thomas,Fiction,1903,48.8,72,2023,Expensive,8
485,140,230,2023-02-04,5,30.5,Brett Henderson,zturner@matthews-clark.com,1234568030,Leeview,Liberia,Optional cohesive methodology,Jerome Lee,Science Fiction,1977,6.1,59,2023,Cheap,2
486,322,110,2023-04-26,2,60.3,William Cameron,lharrell@mcintyre.com,1234568212,Sanchezport,Mexico,Re-contextualized radical matrix,Michael Howell,Fantasy,1903,30.15,2,2023,Medium,4
487,102,245,2023-12-23,7,112.42,Christopher Williams,ufigueroa@hotmail.com,1234567992,Cherylport,Macedonia,Automated client-driven open architecture,Jose Brown,Non-Fiction,2000,16.06,18,2023,Medium,12
488,47,18,2023-05-23,4,157.88,Debra Park,dawnmyers@munoz-ayala.com,1234567937,Phillipsmouth,Isle of Man,Adaptive 4thgeneration concept,Hector Palmer,Non-Fiction,2021,39.47,32,2023,Expensive,5
489,211,471,2023-02-22,5,226.9,Ronald Jordan,nhernandez@farmer.org,1234568101,Leonardport,Fiji,Cross-platform next generation website,Anna Roberts,Romance,1929,45.38,37,2023,Expensive,2
490,173,93,2023-02-15,9,156.87,Victoria Dixon,caseytina@yahoo.com,1234568063,Annhaven,French Polynesia,Object-based multimedia algorithm,Frank Aguilar,Non-Fiction,2009,17.43,37,2023,Medium,2
491,425,72,2023-10-14,10,465.4,Ashley Perez,williamslindsey@yahoo.com,1234568315,Elizabethshire,United States Minor Outlying Islands,Networked contextually-based throughput,Andrea Eaton,Fantasy,1959,46.54,65,2023,Expensive,10
492,284,120,2024-04-28,10,480.3,Annette Garcia,donald50@yahoo.com,1234568174,Melissaside,San Marino,Integrated secondary access,Sheena Harris,Non-Fiction,1984,48.03,93,2024,Expensive,4
493,475,19,2024-11-04,1,11.31,Joseph Boyd,dawnmartin@hotmail.com,1234568365,Derekview,Mauritania,Progressive asymmetric Internet solution,Sean Miller,Science Fiction,1990,11.31,1,2024,Cheap,11
494,117,127,2024-11-23,2,23.32,Molly Murphy,jamesswanson@williams-smith.info,1234568007,Sawyerchester,Korea,Business-focused real-time benchmark,David Nelson,Science Fiction,1997,11.66,0,2024,Cheap,11
495,216,497,2023-03-31,3,72.3,Phillip Allen,brianwatkins@gmail.com,1234568106,Kelseyfort,Micronesia,Function-based local installation,Craig Thompson,Science Fiction,1919,24.1,33,2023,Medium,3
496,53,233,2024-09-28,6,62.34,Sandra Coleman,emerritt@yahoo.com,1234567943,Lake Karenmouth,Netherlands Antilles,Team-oriented client-driven adapter,Adrian Avery,Mystery,2011,10.39,47,2024,Cheap,9
497,328,272,2023-04-25,10,51.6,Russell Thompson,moorewilliam@hughes.biz,1234568218,Hallshire,Holy See (Vatican City State),Intuitive 4thgeneration intranet,Daniel Gillespie,Mystery,1959,5.16,79,2023,Cheap,4
498,152,406,2024-03-10,2,71.58,Rebecca Buckley,fross@hotmail.com,1234568042,East Marymouth,Malawi,De-engineered methodical capacity,James Gonzalez,Fiction,2006,35.79,50,2024,Expensive,3
499,140,48,2023-08-26,1,24.7,Brett Henderson,zturner@matthews-clark.com,1234568030,Leeview,Liberia,Multi-channeled 5thgeneration Internet solution,Jennifer Powell,Biography,1963,24.7,94,2023,Medium,8
500,297,137,2024-06-17,5,131.65,Ryan Mendoza,woodjohn@duncan.com,1234568187,West Kim,Argentina,Networked contextually-based encryption,Leslie Montoya,Biography,1942,26.33,1,2024,Medium,6
